Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Sale_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Mileage_To_Engine_Ratio
910.0,Hyundai EON Sportz,Jaipur,2017,23360.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.75,0.0,0.0,1.0,0.0,1.0,0.025921375921375923
911.0,Maruti Zen VXI BSII,Kochi,2003,61495.0,Petrol,Manual,Third,17.3,993.0,60.0,5.0,1.52,0.0,0.0,1.0,0.0,1.0,0.01742195367573011
912.0,Maruti Eeco 7 Seater Standard,Coimbatore,2012,56661.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,3.61,0.0,0.0,1.0,0.0,1.0,0.012625418060200668
913.0,Audi Q5 30 TDI quattro Premium,Coimbatore,2017,40318.0,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,43.74,1.0,0.0,0.0,1.0,0.0,0.0071951219512195125
914.0,Audi Q3 2.0 TDI,Chennai,2014,60000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,20.0,1.0,0.0,0.0,1.0,0.0,0.00799288617886179
916.0,Maruti Swift Dzire VDi,Hyderabad,2010,130000.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.65,1.0,0.0,0.0,0.0,1.0,0.01546474358974359
917.0,Tata Sumo DX,Mumbai,2013,20000.0,Diesel,Manual,First,14.07,1978.0,83.1,10.0,5.25,1.0,0.0,0.0,0.0,1.0,0.00711324570273003
918.0,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Hyderabad,2016,76000.0,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,58.0,1.0,0.0,0.0,1.0,0.0,0.00533578349482125
919.0,Honda City i-VTEC CVT VX,Mumbai,2015,30000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.65,0.0,0.0,1.0,1.0,0.0,0.012024048096192385
920.0,Tata Indigo eCS eLX BS IV,Delhi,2015,150000.0,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.5,1.0,0.0,0.0,0.0,1.0,0.01790830945558739
921.0,Volkswagen Vento TSI,Chennai,2014,28000.0,Petrol,Automatic,First,16.93,1197.0,103.6,5.0,7.75,0.0,0.0,1.0,1.0,0.0,0.014143692564745196
922.0,Maruti Celerio VXI,Bangalore,2015,74000.0,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.15,0.0,0.0,1.0,0.0,1.0,0.02314629258517034
923.0,Toyota Fortuner 3.0 Diesel,Delhi,2011,75000.0,Diesel,Manual,First,11.5,2982.0,171.0,7.0,10.85,1.0,0.0,0.0,0.0,1.0,0.0038564721663313212
924.0,Mitsubishi Outlander 2.4,Delhi,2010,76000.0,Petrol,Automatic,Second,11.3,2360.0,170.0,5.0,5.53,0.0,0.0,1.0,1.0,0.0,0.004788135593220339
925.0,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889.0,Diesel,Automatic,First,15.5,1896.0,105.0,5.0,11.5,1.0,0.0,0.0,1.0,0.0,0.008175105485232068
927.0,Hyundai Creta 1.6 CRDi SX,Kolkata,2015,43000.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,9.25,1.0,0.0,0.0,0.0,1.0,0.012433628318584073
928.0,Skoda Fabia 1.2 MPI Ambiente Petrol,Pune,2011,47490.0,Petrol,Manual,First,17.5,1198.0,75.0,5.0,2.29,0.0,0.0,1.0,0.0,1.0,0.014607679465776294
929.0,Ford EcoSport 1.5 TDCi Titanium,Chennai,2015,80000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.0,1.0,0.0,0.0,0.0,1.0,0.01520026702269693
930.0,Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000.0,Petrol,Manual,Second,18.2,1061.0,64.0,5.0,1.65,0.0,0.0,1.0,0.0,1.0,0.01715362865221489
931.0,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006.0,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.25,0.0,0.0,1.0,0.0,1.0,0.015098324836125273
932.0,Mercedes-Benz New C-Class C 200 Avantgarde Edition C,Kochi,2011,71703.0,Petrol,Automatic,First,14.74,1991.0,181.03,5.0,9.14,0.0,0.0,1.0,1.0,0.0,0.007403314917127072
933.0,Honda Amaze SX i-VTEC,Hyderabad,2016,33000.0,Petrol,Manual,First,17.8,1198.0,86.7,5.0,6.5,0.0,0.0,1.0,0.0,1.0,0.014858096828046745
935.0,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000.0,Diesel,Manual,First,19.87,1461.0,83.8,5.0,5.75,1.0,0.0,0.0,0.0,1.0,0.013600273785078713
937.0,Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000.0,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,2.1,0.0,0.0,1.0,0.0,1.0,0.013747913188647745
938.0,Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,63770.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.55,1.0,0.0,0.0,0.0,1.0,0.012433628318584073
939.0,Jaguar XF Diesel,Kolkata,2012,43510.0,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,20.5,1.0,0.0,0.0,1.0,0.0,0.0049248245907116605
940.0,Jeep Compass 2.0 Limited 4X4,Mumbai,2017,52000.0,Diesel,Manual,First,16.3,1956.0,170.0,5.0,20.0,1.0,0.0,0.0,0.0,1.0,0.008333333333333333
941.0,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Kochi,2018,31427.0,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,59.72,1.0,0.0,0.0,1.0,0.0,0.00784392196098049
942.0,Maruti Baleno Alpha Diesel,Kolkata,2016,29000.0,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6.5,1.0,0.0,0.0,0.0,1.0,0.021947115384615384
943.0,Maruti Ciaz ZDi SHVS,Ahmedabad,2016,56000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.5,1.0,0.0,0.0,0.0,1.0,0.02250801282051282
944.0,Maruti SX4 Vxi BSIII,Jaipur,2007,76000.0,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,2.15,0.0,0.0,1.0,0.0,1.0,0.009457755359394703
945.0,Hyundai Elantra CRDi SX,Coimbatore,2015,53615.0,Diesel,Manual,First,22.7,1582.0,126.24,5.0,8.44,1.0,0.0,0.0,0.0,1.0,0.014348925410872314
946.0,Mitsubishi Pajero Sport 4X4,Bangalore,2013,132000.0,Diesel,Manual,First,13.5,2477.0,175.56,7.0,12.49,1.0,0.0,0.0,0.0,1.0,0.005450141299959629
947.0,Volkswagen Ameo 1.2 MPI Comfortline,Pune,2017,14800.0,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5.48,0.0,0.0,1.0,0.0,1.0,0.014190317195325543
948.0,Maruti Ritz VXi,Hyderabad,2013,35433.0,Petrol,Manual,First,18.5,1197.0,85.8,5.0,4.2,0.0,0.0,1.0,0.0,1.0,0.015455304928989139
949.0,Hyundai Verna CRDi SX,Hyderabad,2013,82966.0,Diesel,Manual,First,16.8,1493.0,110.0,5.0,7.2,1.0,0.0,0.0,0.0,1.0,0.011252511721366376
950.0,Maruti Swift Dzire Tour LDI,Jaipur,2014,96000.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.8,1.0,0.0,0.0,0.0,1.0,0.01875
951.0,Mahindra KUV 100 mFALCON D75 K6,Kochi,2017,39528.0,Diesel,Manual,First,25.32,1198.0,77.0,6.0,5.83,1.0,0.0,0.0,0.0,1.0,0.021135225375626045
952.0,Toyota Innova Crysta 2.4 ZX MT,Coimbatore,2018,92056.0,Diesel,Manual,First,13.68,2393.0,147.8,7.0,18.39,1.0,0.0,0.0,0.0,1.0,0.00571667363142499
953.0,Maruti Baleno Delta 1.2,Pune,2016,14930.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.85,0.0,0.0,1.0,0.0,1.0,0.017878028404344194
954.0,Honda Jazz VX Diesel,Mumbai,2016,38000.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.21,1.0,0.0,0.0,0.0,1.0,0.01822429906542056
955.0,Hyundai i20 1.2 Asta,Delhi,2013,71000.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.65,0.0,0.0,1.0,0.0,1.0,0.014202172096908938
956.0,Hyundai i20 Sportz Diesel,Delhi,2012,71000.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.7,1.0,0.0,0.0,0.0,1.0,0.0164756446991404
957.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Pune,2015,50000.0,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,30.0,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
958.0,Hyundai Xcent 1.2 Kappa Base,Kochi,2016,48163.0,Petrol,Manual,First,19.1,1197.0,82.0,5.0,4.85,0.0,0.0,1.0,0.0,1.0,0.01595655806182122
959.0,Hyundai Grand i10 AT Asta,Coimbatore,2017,19168.0,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,6.93,0.0,0.0,1.0,1.0,0.0,0.015789473684210527
960.0,Maruti Alto 800 VXI,Kolkata,2016,26000.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.6,0.0,0.0,1.0,0.0,1.0,0.028567839195979897
961.0,Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400.0,Petrol,Manual,First,18.2,1199.0,82.5,5.0,1.89,0.0,0.0,1.0,0.0,1.0,0.015179316096747289
962.0,Mercedes-Benz C-Class Progressive C 220d,Mumbai,2018,8682.0,Diesel,Automatic,First,0.0,1950.0,194.0,5.0,39.5,1.0,0.0,0.0,1.0,0.0,0.0
963.0,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2012,95000.0,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,10.0,0.0,0.0,1.0,1.0,0.0,0.007619577308120133
964.0,Audi A4 2.0 TDI,Kolkata,2009,34000.0,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,9.95,1.0,0.0,0.0,1.0,0.0,0.008409552845528455
965.0,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Mumbai,2014,95000.0,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,9.45,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
966.0,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,13689.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,28.25,1.0,0.0,0.0,1.0,0.0,0.008352776481567894
967.0,Hyundai i10 Era,Jaipur,2008,84000.0,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,1.8,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
968.0,Maruti Swift Dzire VXi,Kolkata,2008,47000.0,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,1.4,0.0,0.0,1.0,0.0,1.0,0.013482280431432974
969.0,Skoda Rapid 1.5 TDI AT Ambition,Ahmedabad,2015,60001.0,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,7.25,1.0,0.0,0.0,1.0,0.0,0.014459279038718291
970.0,Maruti Ritz VDi,Hyderabad,2012,96000.0,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.6,1.0,0.0,0.0,0.0,1.0,0.016907051282051284
971.0,Hyundai Accent GLS 1.6,Jaipur,2004,47300.0,Petrol,Manual,Second,14.4,1599.0,94.0,5.0,1.2,0.0,0.0,1.0,0.0,1.0,0.00900562851782364
972.0,Honda Amaze SX i-VTEC,Coimbatore,2014,28246.0,Petrol,Manual,Second,17.8,1198.0,86.7,5.0,4.94,0.0,0.0,1.0,0.0,1.0,0.014858096828046745
973.0,Maruti Wagon R LXI,Delhi,2007,65000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.25,0.0,0.0,1.0,0.0,1.0,0.018937875751503006
974.0,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2013,68000.0,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,4.8,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
975.0,Ford Endeavour 2.2 Trend AT 4X2,Kochi,2019,11209.0,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,31.15,1.0,0.0,0.0,1.0,0.0,0.005741583257506824
976.0,Hyundai i20 1.2 Sportz,Pune,2011,41980.0,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,3.3,0.0,0.0,1.0,0.0,1.0,0.014202172096908938
977.0,Chevrolet Beat Diesel PS,Bangalore,2012,65000.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.4,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
978.0,Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000.0,Petrol,Manual,First,14.8,1799.0,130.2,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.008226792662590328
979.0,Maruti Wagon R VXI BS IV,Pune,2014,51000.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,0.0,0.0,1.0,0.0,1.0,0.020551102204408818
980.0,Skoda Rapid 1.6 MPI Ambition Plus,Kochi,2014,33855.0,Petrol,Manual,First,15.0,1598.0,103.6,5.0,5.09,0.0,0.0,1.0,0.0,1.0,0.009386733416770964
981.0,Maruti Baleno Vxi - BSIII,Pune,2006,146000.0,Petrol,Manual,Second,15.4,1590.0,94.0,5.0,1.05,0.0,0.0,1.0,0.0,1.0,0.009685534591194969
982.0,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2015,47037.0,Diesel,Manual,Second,22.77,1498.0,98.59,5.0,7.0,1.0,0.0,0.0,0.0,1.0,0.01520026702269693
983.0,Hyundai Accent GLE,Ahmedabad,2010,58000.0,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,2.5,0.0,0.0,1.0,0.0,1.0,0.00882943143812709
984.0,BMW 5 Series 520d Luxury Line,Mumbai,2012,61240.0,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,17.5,1.0,0.0,0.0,1.0,0.0,0.011268170426065163
985.0,Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211.0,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.1,0.0,0.0,1.0,0.0,1.0,0.020961923847695393
986.0,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Bangalore,2013,84000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,17.75,1.0,0.0,0.0,1.0,0.0,0.00799288617886179
988.0,Toyota Corolla H4,Bangalore,2005,67000.0,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,2.45,0.0,0.0,1.0,1.0,0.0,0.006298773690078039
989.0,Volvo XC60 D5,Pune,2011,106976.0,Diesel,Automatic,First,13.5,2400.0,215.0,5.0,13.8,1.0,0.0,0.0,1.0,0.0,0.005625
990.0,Honda Jazz 1.5 VX i DTEC,Kolkata,2016,27210.0,Diesel,Manual,First,27.3,1498.0,98.6,5.0,5.85,1.0,0.0,0.0,0.0,1.0,0.01822429906542056
991.0,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.9,1.0,0.0,0.0,0.0,1.0,0.02250801282051282
992.0,Maruti Swift VXI BSIV,Mumbai,2016,9107.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.15,0.0,0.0,1.0,0.0,1.0,0.017042606516290727
993.0,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,63983.0,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,16.56,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
994.0,Maruti Wagon R VXI Minor,Chennai,2010,134000.0,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,1.65,0.0,0.0,1.0,0.0,1.0,0.017813383600377
995.0,Mercedes-Benz A Class A180 Sport,Pune,2015,11000.0,Petrol,Automatic,First,15.5,1595.0,120.7,5.0,16.0,0.0,0.0,1.0,1.0,0.0,0.009717868338557993
996.0,Hyundai Santro Xing GL,Pune,2008,93000.0,Petrol,Manual,First,0.0,1086.0,62.0,5.0,1.45,0.0,0.0,1.0,0.0,1.0,0.0
997.0,Maruti Swift Dzire AMT ZDI,Coimbatore,2017,24852.0,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,8.08,1.0,0.0,0.0,1.0,0.0,0.021306089743589742
998.0,Hyundai Grand i10 AT Asta,Pune,2014,37632.0,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,4.5,0.0,0.0,1.0,1.0,0.0,0.015789473684210527
999.0,Nissan Sunny 2011-2014 XV Special Edition,Chennai,2013,55000.0,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,4.3,0.0,0.0,1.0,0.0,1.0,0.011315086782376502
1000.0,Maruti A-Star Lxi,Hyderabad,2010,81448.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.6,0.0,0.0,1.0,0.0,1.0,0.01903807615230461
1001.0,Renault KWID RXT Optional,Hyderabad,2018,1900.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,4.45,0.0,0.0,1.0,0.0,1.0,0.03150187734668335
1002.0,Hyundai Verna 1.6 SX VTVT (O) AT,Coimbatore,2012,54957.0,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,5.37,0.0,0.0,1.0,1.0,0.0,0.010747957259585168
1003.0,Maruti Wagon R LXI Minor,Chennai,2008,55000.0,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,1.75,0.0,0.0,1.0,0.0,1.0,0.017813383600377
1004.0,BMW 3 Series 320d Sport Line,Kolkata,2013,21983.0,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,16.5,1.0,0.0,0.0,1.0,0.0,0.009463659147869674
1005.0,BMW 5 Series 2003-2012 520d,Delhi,2013,76000.0,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,19.0,1.0,0.0,0.0,1.0,0.0,0.009263157894736843
1006.0,Tata Indigo CS eVX,Jaipur,2016,65000.0,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.8,1.0,0.0,0.0,0.0,1.0,0.01790830945558739
1007.0,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,26000.0,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.2,1.0,0.0,0.0,0.0,1.0,0.01614613180515759
1008.0,Maruti Omni E MPI STD BS IV,Kochi,2019,11571.0,Petrol,Manual,First,16.8,796.0,34.2,8.0,3.8,0.0,0.0,1.0,0.0,1.0,0.021105527638190957
1009.0,Maruti Swift ZDi,Hyderabad,2014,81000.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6.1,1.0,0.0,0.0,0.0,1.0,0.020192307692307693
1010.0,Ford Ecosport Signature Edition Diesel,Coimbatore,2019,23154.0,Diesel,Manual,First,23.0,1498.0,98.96,5.0,11.65,1.0,0.0,0.0,0.0,1.0,0.015353805073431242
1011.0,Honda Brio VX AT,Mumbai,2014,26856.0,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,4.15,0.0,0.0,1.0,1.0,0.0,0.013772954924874792
1012.0,Toyota Innova Crysta 2.4 GX MT,Chennai,2017,67489.0,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.5,1.0,0.0,0.0,0.0,1.0,0.00571667363142499
1013.0,Mahindra Scorpio 2.6 LX,Bangalore,2008,176000.0,Diesel,Manual,Second,10.5,2179.0,120.0,8.0,4.3,1.0,0.0,0.0,0.0,1.0,0.0048187241854061496
1014.0,Hyundai i20 1.2 Magna,Kolkata,2010,18000.0,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.25,0.0,0.0,1.0,0.0,1.0,0.015455304928989139
1015.0,Hyundai Verna 1.6 SX,Ahmedabad,2014,63003.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.75,1.0,0.0,0.0,0.0,1.0,0.014108723135271808
1016.0,Mahindra XUV500 W6 2WD,Chennai,2014,80000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.4,1.0,0.0,0.0,0.0,1.0,0.006929784304726939
1017.0,Volkswagen Vento 1.5 TDI Comfortline,Coimbatore,2014,56658.0,Diesel,Manual,First,20.64,1498.0,108.5,5.0,5.39,1.0,0.0,0.0,0.0,1.0,0.013778371161548732
1018.0,Maruti Swift Dzire VDI Optional,Kochi,2019,18592.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,8.51,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
1019.0,Tata Manza Aura Safire BS IV,Pune,2010,75695.0,Petrol,Manual,First,13.7,1368.0,88.8,5.0,1.85,0.0,0.0,1.0,0.0,1.0,0.010014619883040934
1020.0,Maruti Swift VDI,Kolkata,2012,82000.0,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,2.5,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
1021.0,Volkswagen Polo Diesel Highline 1.2L,Chennai,2013,60000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.75,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
1022.0,Honda City 1.5 V MT,Pune,2009,138000.0,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.5,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
1023.0,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000.0,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.5,1.0,0.0,0.0,0.0,1.0,0.0164756446991404
1024.0,Honda City 1.5 V MT,Coimbatore,2012,42750.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,6.33,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
1025.0,Chevrolet Beat Diesel,Kochi,2014,52398.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.47,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
1026.0,Chevrolet Spark 1.0 LS,Kochi,2014,36657.0,Petrol,Manual,First,16.2,995.0,62.1,5.0,3.3,0.0,0.0,1.0,0.0,1.0,0.016281407035175877
1027.0,Tata New Safari DICOR 2.2 EX 4x2,Delhi,2011,77000.0,Diesel,Manual,Second,11.57,2179.0,138.1,7.0,3.5,1.0,0.0,0.0,0.0,1.0,0.005309775126204681
1028.0,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2014,85000.0,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,38.75,1.0,0.0,0.0,1.0,0.0,0.003783059926347506
1029.0,BMW 5 Series 2003-2012 530d Highline,Pune,2008,112500.0,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,7.99,1.0,0.0,0.0,1.0,0.0,0.003842298696959572
1030.0,Toyota Fortuner 2.8 4WD MT,Kochi,2013,105072.0,Diesel,Manual,First,14.24,2755.0,174.5,7.0,13.28,1.0,0.0,0.0,0.0,1.0,0.005168784029038112
1031.0,BMW X1 sDrive 18i,Pune,2012,80000.0,Petrol,Automatic,First,11.25,1995.0,150.0,5.0,9.5,0.0,0.0,1.0,1.0,0.0,0.005639097744360902
1032.0,Renault Captur 1.5 Diesel Platine Mono,Kochi,2019,3102.0,Diesel,Manual,First,20.37,1461.0,108.45,5.0,14.01,1.0,0.0,0.0,0.0,1.0,0.013942505133470227
1033.0,Hyundai Xcent 1.1 CRDi S,Coimbatore,2016,14656.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6.99,1.0,0.0,0.0,0.0,1.0,0.021785714285714283
1034.0,BMW 3 Series 320d,Hyderabad,2010,105000.0,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.006616541353383458
1035.0,BMW 5 Series 2010-2013 525i,Hyderabad,2008,61000.0,Petrol,Automatic,Second,10.8,2497.0,215.0,5.0,11.0,0.0,0.0,1.0,1.0,0.0,0.004325190228273929
1036.0,Nissan Micra XE,Pune,2010,85046.0,Petrol,Manual,Second,18.06,1198.0,75.0,5.0,2.3,0.0,0.0,1.0,0.0,1.0,0.015075125208681135
1037.0,Jaguar XF 2.2 Litre Luxury,Delhi,2014,48000.0,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,26.5,1.0,0.0,0.0,1.0,0.0,0.007508031206975676
1038.0,Land Rover Range Rover TDV8 (Diesel),Bangalore,2011,55000.0,Diesel,Automatic,First,10.2,4367.0,308.0,7.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0023356995649187083
1039.0,Jeep Compass 1.4 Limited Option,Mumbai,2017,4000.0,Petrol,Automatic,First,16.0,1368.0,160.0,5.0,17.75,0.0,0.0,1.0,1.0,0.0,0.011695906432748537
1040.0,Honda CR-V 2.4 AT,Delhi,2010,94000.0,Petrol,Automatic,Second,10.1,2354.0,152.0,5.0,4.8,0.0,0.0,1.0,1.0,0.0,0.004290569243840272
1041.0,Maruti Swift VXI,Coimbatore,2013,61110.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.57,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
1042.0,Hyundai Xcent 1.1 CRDi S,Chennai,2016,80000.0,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.5,1.0,0.0,0.0,0.0,1.0,0.021785714285714283
1043.0,Nissan Terrano XV Premium 110 PS,Kochi,2015,43190.0,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7.61,1.0,0.0,0.0,0.0,1.0,0.013011635865845313
1044.0,Audi A4 35 TDI Technology,Hyderabad,2015,45000.0,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,25.0,1.0,0.0,0.0,1.0,0.0,0.009273373983739838
1045.0,Hyundai Grand i10 Asta Option,Coimbatore,2016,44178.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.88,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
1046.0,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2015,84415.0,Diesel,Manual,First,12.99,2494.0,100.6,8.0,13.5,1.0,0.0,0.0,0.0,1.0,0.00520850040096231
1047.0,Hyundai i20 1.2 Magna,Kolkata,2015,35000.0,Petrol,Manual,First,18.5,1197.0,80.0,5.0,4.6,0.0,0.0,1.0,0.0,1.0,0.015455304928989139
1048.0,Ford EcoSport 1.5 TDCi Titanium,Kolkata,2013,44000.0,Diesel,Manual,First,22.77,1498.0,98.59,5.0,4.9,1.0,0.0,0.0,0.0,1.0,0.01520026702269693
1049.0,Honda City 1.5 S MT,Hyderabad,2012,67635.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.25,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
1050.0,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,18385.0,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,12.41,0.0,0.0,1.0,1.0,0.0,0.009886439545758184
1051.0,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2014,35000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.8,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
1052.0,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2010,49000.0,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,8.95,1.0,0.0,0.0,1.0,0.0,0.008992067195520299
1053.0,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2013,69000.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.2,1.0,0.0,0.0,0.0,1.0,0.015153538050734312
1054.0,Tata Indigo GLE,Hyderabad,2017,23228.0,Petrol,Manual,First,14.4,1396.0,65.0,5.0,4.5,0.0,0.0,1.0,0.0,1.0,0.010315186246418338
1055.0,Maruti Swift Dzire LDI,Delhi,2014,68462.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.15,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
